ContestName,PartyCode,AreaNum,CandidateName,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
"Related to constitutional amendments ","","","Yes",1,556,44.34%,2/2,"Hettinger",
"Related to constitutional amendments ","","","No",1,849,63.36%,6/6,"Kidder",
"Related to constitutional amendments ","","","Yes",1,491,36.64%,6/6,"Kidder",
"Related to constitutional amendments ","","","No",1,1155,57.58%,4/4,"LaMoure",
"Related to constitutional amendments ","","","Yes",1,851,42.42%,4/4,"LaMoure",
"Related to constitutional amendments ","","","No",1,660,67.48%,5/5,"Logan",
"Related to constitutional amendments ","","","Yes",1,318,32.52%,5/5,"Logan",
"Related to constitutional amendments ","","","No",1,1478,55.90%,8/8,"McHenry",
"Related to constitutional amendments ","","","Yes",1,1166,44.10%,8/8,"McHenry",
"Related to constitutional amendments ","","","No",1,802,60.90%,6/6,"McIntosh",
"Related to constitutional amendments ","","","Yes",1,515,39.10%,6/6,"McIntosh",
"Related to constitutional amendments ","","","Yes",1,2875,56.28%,11/11,"McKenzie",
"Related to constitutional amendments ","","","No",1,2233,43.72%,11/11,"McKenzie",
"Related to constitutional amendments ","","","No",1,3100,59.63%,6/6,"McLean",
"Related to constitutional amendments ","","","Yes",1,2099,40.37%,6/6,"McLean",
"Related to constitutional amendments ","","","No",1,2437,56.63%,14/14,"Mercer",
"Related to constitutional amendments ","","","Yes",1,1866,43.37%,14/14,"Mercer",
"Related to constitutional amendments ","","","No",1,9817,62.54%,17/17,"Morton",
"Related to constitutional amendments ","","","Yes",1,5880,37.46%,17/17,"Morton",
"Related to constitutional amendments ","","","No",1,2090,54.74%,6/6,"Mountrail",
"Related to constitutional amendments ","","","Yes",1,1728,45.26%,6/6,"Mountrail",
"Related to constitutional amendments ","","","No",1,933,55.94%,2/2,"Nelson",
"Related to constitutional amendments ","","","Yes",1,735,44.06%,2/2,"Nelson",
"Related to constitutional amendments ","","","No",1,668,64.11%,1/1,"Oliver",
"Related to constitutional amendments ","","","Yes",1,374,35.89%,1/1,"Oliver",
"Related to constitutional amendments ","","","No",1,1657,55.77%,6/6,"Pembina",
"Related to constitutional amendments ","","","Yes",1,1314,44.23%,6/6,"Pembina",
"Related to constitutional amendments ","","","No",1,1018,53.41%,9/9,"Pierce",
"Related to constitutional amendments ","","","Yes",1,888,46.59%,9/9,"Pierce",
"Related to constitutional amendments ","","","No",1,2835,57.28%,5/5,"Ramsey",
"Related to constitutional amendments ","","","Yes",1,2114,42.72%,5/5,"Ramsey",
"Related to constitutional amendments ","","","No",1,1555,61.15%,1/1,"Ransom",
"Related to constitutional amendments ","","","Yes",1,988,38.85%,1/1,"Ransom",
"Related to constitutional amendments ","","","No",1,656,55.83%,5/5,"Renville",
"Related to constitutional amendments ","","","Yes",1,519,44.17%,5/5,"Renville",
"Related to constitutional amendments ","","","No",1,4513,58.26%,13/13,"Richland",
"Related to constitutional amendments ","","","Yes",1,3233,41.74%,13/13,"Richland",
"Related to constitutional amendments ","","","No",1,2249,61.00%,5/5,"Rolette",
"Related to constitutional amendments ","","","Yes",1,1438,39.00%,5/5,"Rolette",
"Related to constitutional amendments ","","","No",1,1148,59.21%,2/2,"Sargent",
"Related to constitutional amendments ","","","Yes",1,791,40.79%,2/2,"Sargent",
"Related to constitutional amendments ","","","No",1,442,60.80%,1/1,"Sheridan",
"Related to constitutional amendments ","","","Yes",1,285,39.20%,1/1,"Sheridan",
"Related to constitutional amendments ","","","No",1,494,55.26%,3/3,"Sioux",
"Related to constitutional amendments ","","","Yes",1,400,44.74%,3/3,"Sioux",
"Related to constitutional amendments ","","","No",1,208,55.61%,3/3,"Slope",
"Related to constitutional amendments ","","","Yes",1,166,44.39%,3/3,"Slope",
"Related to constitutional amendments ","","","No",1,7274,51.72%,8/8,"Stark",
"Related to constitutional amendments ","","","Yes",1,6789,48.28%,8/8,"Stark",
"Related to constitutional amendments ","","","No",1,609,62.53%,5/5,"Steele",
"Related to constitutional amendments ","","","Yes",1,365,37.47%,5/5,"Steele",
"Related to constitutional amendments ","","","No",1,4916,55.06%,9/9,"Stutsman",
"Related to constitutional amendments ","","","Yes",1,4012,44.94%,9/9,"Stutsman",
"Related to constitutional amendments ","","","No",1,668,63.20%,3/3,"Towner",
"Related to constitutional amendments ","","","Yes",1,389,36.80%,3/3,"Towner",
"Related to constitutional amendments ","","","No",1,2204,58.06%,12/12,"Traill",
"Related to constitutional amendments ","","","Yes",1,1592,41.94%,12/12,"Traill",
"Related to constitutional amendments ","","","No",1,2436,57.17%,2/2,"Walsh",
"Related to constitutional amendments ","","","Yes",1,1825,42.83%,2/2,"Walsh",
"Related to constitutional amendments ","","","No",1,15379,57.06%,16/16,"Ward",
"Related to constitutional amendments ","","","Yes",1,11573,42.94%,16/16,"Ward",
"Related to constitutional amendments ","","","No",1,1283,59.23%,1/1,"Wells",
"Related to constitutional amendments ","","","Yes",1,883,40.77%,1/1,"Wells",
"Related to constitutional amendments ","","","Yes",1,7368,54.73%,24/24,"Williams",
"Related to constitutional amendments ","","","No",1,6095,45.27%,24/24,"Williams",
"Related to spending and transfers from the legacy fund","","","No",1,610,54.61%,1/1,"Adams",
"Related to spending and transfers from the legacy fund","","","Yes",1,507,45.39%,1/1,"Adams",
"Related to spending and transfers from the legacy fund","","","No",1,2564,52.26%,15/15,"Barnes",
"Related to spending and transfers from the legacy fund","","","Yes",1,2342,47.74%,15/15,"Barnes",
"Related to spending and transfers from the legacy fund","","","No",1,918,50.58%,8/8,"Benson",
"Related to spending and transfers from the legacy fund","","","Yes",1,897,49.42%,8/8,"Benson",
"Related to spending and transfers from the legacy fund","","","No",1,329,54.11%,3/3,"Billings",
"Related to spending and transfers from the legacy fund","","","Yes",1,279,45.89%,3/3,"Billings",
"Related to spending and transfers from the legacy fund","","","No",1,1685,53.36%,5/5,"Bottineau",
"Related to spending and transfers from the legacy fund","","","Yes",1,1473,46.64%,5/5,"Bottineau",
"Related to spending and transfers from the legacy fund","","","No",1,779,50.58%,4/4,"Bowman",
"Related to spending and transfers from the legacy fund","","","Yes",1,761,49.42%,4/4,"Bowman",
"Related to spending and transfers from the legacy fund","","","Yes",1,488,50.31%,6/6,"Burke",
"Related to spending and transfers from the legacy fund","","","No",1,482,49.69%,6/6,"Burke",
"Related to spending and transfers from the legacy fund","","","Yes",1,24983,51.60%,30/30,"Burleigh",
"Related to spending and transfers from the legacy fund","","","No",1,23438,48.40%,30/30,"Burleigh",
"Related to spending and transfers from the legacy fund","","","Yes",1,48063,57.26%,34/34,"Cass",
"Related to spending and transfers from the legacy fund","","","No",1,35873,42.74%,34/34,"Cass",
"Related to spending and transfers from the legacy fund","","","No",1,1003,55.78%,3/3,"Cavalier",
"Related to spending and transfers from the legacy fund","","","Yes",1,795,44.22%,3/3,"Cavalier",
"Related to spending and transfers from the legacy fund","","","No",1,1276,54.98%,1/1,"Dickey",
"Related to spending and transfers from the legacy fund","","","Yes",1,1045,45.02%,1/1,"Dickey",
"Related to spending and transfers from the legacy fund","","","No",1,621,55.85%,4/4,"Divide",
"Related to spending and transfers from the legacy fund","","","Yes",1,491,44.15%,4/4,"Divide",
"Related to spending and transfers from the legacy fund","","","No",1,1090,52.38%,10/10,"Dunn",
"Related to spending and transfers from the legacy fund","","","Yes",1,991,47.62%,10/10,"Dunn",
"Related to spending and transfers from the legacy fund","","","No",1,614,53.81%,3/3,"Eddy",
"Related to spending and transfers from the legacy fund","","","Yes",1,527,46.19%,3/3,"Eddy",
"Related to spending and transfers from the legacy fund","","","No",1,1026,57.90%,5/5,"Emmons",
"Related to spending and transfers from the legacy fund","","","Yes",1,746,42.10%,5/5,"Emmons",
"Related to spending and transfers from the legacy fund","","","No",1,823,51.57%,1/1,"Foster",
"Related to spending and transfers from the legacy fund","","","Yes",1,773,48.43%,1/1,"Foster",
"Related to spending and transfers from the legacy fund","","","No",1,458,51.00%,1/1,"Golden Valley",
"Related to spending and transfers from the legacy fund","","","Yes",1,440,49.00%,1/1,"Golden Valley",
"Related to spending and transfers from the legacy fund","","","No",1,13922,50.26%,20/20,"Grand Forks",
"Related to spending and transfers from the legacy fund","","","Yes",1,13777,49.74%,20/20,"Grand Forks",
"Related to spending and transfers from the legacy fund","","","No",1,728,58.47%,5/5,"Grant",
"Related to spending and transfers from the legacy fund","","","Yes",1,517,41.53%,5/5,"Grant",
"Related to spending and transfers from the legacy fund","","","No",1,672,55.81%,5/5,"Griggs",
"Related to spending and transfers from the legacy fund","","","Yes",1,532,44.19%,5/5,"Griggs",
"Related to spending and transfers from the legacy fund","","","Yes",1,623,50.69%,2/2,"Hettinger",
"Related to spending and transfers from the legacy fund","","","No",1,606,49.31%,2/2,"Hettinger",
"Related to spending and transfers from the legacy fund","","","No",1,828,63.50%,6/6,"Kidder",
"Related to spending and transfers from the legacy fund","","","Yes",1,476,36.50%,6/6,"Kidder",
"Related to spending and transfers from the legacy fund","","","No",1,1087,55.86%,4/4,"LaMoure",
"Related to spending and transfers from the legacy fund","","","Yes",1,859,44.14%,4/4,"LaMoure",
"Related to spending and transfers from the legacy fund","","","No",1,610,63.67%,5/5,"Logan",
"Related to spending and transfers from the legacy fund","","","Yes",1,348,36.33%,5/5,"Logan",
"Related to spending and transfers from the legacy fund","","","No",1,1407,54.01%,8/8,"McHenry",
"Related to spending and transfers from the legacy fund","","","Yes",1,1198,45.99%,8/8,"McHenry",
"Related to spending and transfers from the legacy fund","","","No",1,745,57.89%,6/6,"McIntosh",
"Related to spending and transfers from the legacy fund","","","Yes",1,542,42.11%,6/6,"McIntosh",
"Related to spending and transfers from the legacy fund","","","Yes",1,2777,55.61%,11/11,"McKenzie",
"Related to spending and transfers from the legacy fund","","","No",1,2217,44.39%,11/11,"McKenzie",
"Related to spending and transfers from the legacy fund","","","No",1,2724,53.28%,6/6,"McLean",
"Related to spending and transfers from the legacy fund","","","Yes",1,2389,46.72%,6/6,"McLean",
"Related to spending and transfers from the legacy fund","","","No",1,2170,52.18%,14/14,"Mercer",
"Related to spending and transfers from the legacy fund","","","Yes",1,1989,47.82%,14/14,"Mercer",
"Related to spending and transfers from the legacy fund","","","No",1,7780,51.18%,17/17,"Morton",
"Related to spending and transfers from the legacy fund","","","Yes",1,7420,48.82%,17/17,"Morton",
"Related to spending and transfers from the legacy fund","","","Yes",1,2043,54.39%,6/6,"Mountrail",
"Related to spending and transfers from the legacy fund","","","No",1,1713,45.61%,6/6,"Mountrail",
"Related to spending and transfers from the legacy fund","","","No",1,918,56.49%,2/2,"Nelson",
"Related to spending and transfers from the legacy fund","","","Yes",1,707,43.51%,2/2,"Nelson",
"Related to spending and transfers from the legacy fund","","","No",1,572,56.13%,1/1,"Oliver",
"Related to spending and transfers from the legacy fund","","","Yes",1,447,43.87%,1/1,"Oliver",
"Related to spending and transfers from the legacy fund","","","No",1,1583,54.40%,6/6,"Pembina",
"Related to spending and transfers from the legacy fund","","","Yes",1,1327,45.60%,6/6,"Pembina",
"Related to spending and transfers from the legacy fund","","","No",1,954,51.13%,9/9,"Pierce",
"Related to spending and transfers from the legacy fund","","","Yes",1,912,48.87%,9/9,"Pierce",
"Related to spending and transfers from the legacy fund","","","No",1,2599,53.51%,5/5,"Ramsey",
"Related to spending and transfers from the legacy fund","","","Yes",1,2258,46.49%,5/5,"Ramsey",
"Related to spending and transfers from the legacy fund","","","No",1,1392,56.13%,1/1,"Ransom",
"Related to spending and transfers from the legacy fund","","","Yes",1,1088,43.87%,1/1,"Ransom",
"Related to spending and transfers from the legacy fund","","","No",1,607,52.74%,5/5,"Renville",
"Related to spending and transfers from the legacy fund","","","Yes",1,544,47.26%,5/5,"Renville",
"Related to spending and transfers from the legacy fund","","","Yes",1,3921,51.76%,13/13,"Richland",
"Related to spending and transfers from the legacy fund","","","No",1,3654,48.24%,13/13,"Richland",
"Related to spending and transfers from the legacy fund","","","No",1,1898,52.68%,5/5,"Rolette",
"Related to spending and transfers from the legacy fund","","","Yes",1,1705,47.32%,5/5,"Rolette",
"Related to spending and transfers from the legacy fund","","","No",1,976,52.16%,2/2,"Sargent",
"Related to spending and transfers from the legacy fund","","","Yes",1,895,47.84%,2/2,"Sargent",
"Related to spending and transfers from the legacy fund","","","No",1,417,59.15%,1/1,"Sheridan",
"Related to spending and transfers from the legacy fund","","","Yes",1,288,40.85%,1/1,"Sheridan",
"Related to spending and transfers from the legacy fund","","","Yes",1,448,50.79%,3/3,"Sioux",
"Related to spending and transfers from the legacy fund","","","No",1,434,49.21%,3/3,"Sioux",
"Related to spending and transfers from the legacy fund","","","Yes",1,191,51.48%,3/3,"Slope",
"Related to spending and transfers from the legacy fund","","","No",1,180,48.52%,3/3,"Slope",
"Related to spending and transfers from the legacy fund","","","Yes",1,7624,55.41%,8/8,"Stark",
"Related to spending and transfers from the legacy fund","","","No",1,6136,44.59%,8/8,"Stark",
"Related to spending and transfers from the legacy fund","","","No",1,511,54.65%,5/5,"Steele",
"Related to spending and transfers from the legacy fund","","","Yes",1,424,45.35%,5/5,"Steele",
"Related to spending and transfers from the legacy fund","","","Yes",1,4324,50.19%,9/9,"Stutsman",
"Related to spending and transfers from the legacy fund","","","No",1,4291,49.81%,9/9,"Stutsman",
"Related to spending and transfers from the legacy fund","","","No",1,602,59.19%,3/3,"Towner",
"Related to spending and transfers from the legacy fund","","","Yes",1,415,40.81%,3/3,"Towner",
"Related to spending and transfers from the legacy fund","","","No",1,1947,52.86%,12/12,"Traill",
"Related to spending and transfers from the legacy fund","","","Yes",1,1736,47.14%,12/12,"Traill",
"Related to spending and transfers from the legacy fund","","","No",1,2243,54.01%,2/2,"Walsh",
"Related to spending and transfers from the legacy fund","","","Yes",1,1910,45.99%,2/2,"Walsh",
"Related to spending and transfers from the legacy fund","","","Yes",1,14265,54.31%,16/16,"Ward",
"Related to spending and transfers from the legacy fund","","","No",1,12001,45.69%,16/16,"Ward",
"Related to spending and transfers from the legacy fund","","","No",1,1222,57.21%,1/1,"Wells",
"Related to spending and transfers from the legacy fund","","","Yes",1,914,42.79%,1/1,"Wells",
"Related to spending and transfers from the legacy fund","","","Yes",1,7560,57.62%,24/24,"Williams",
"Related to spending and transfers from the legacy fund","","","No",1,5561,42.38%,24/24,"Williams",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,919,78.82%,1/1,"Adams",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,247,21.18%,1/1,"Adams",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,3441,65.96%,15/15,"Barnes",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,1776,34.04%,15/15,"Barnes",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1285,67.28%,8/8,"Benson",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,625,32.72%,8/8,"Benson",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,489,76.89%,3/3,"Billings",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,147,23.11%,3/3,"Billings",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,2254,66.88%,5/5,"Bottineau",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,1116,33.12%,5/5,"Bottineau",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1238,77.47%,4/4,"Bowman",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,360,22.53%,4/4,"Bowman",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,781,75.17%,6/6,"Burke",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,258,24.83%,6/6,"Burke",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,30733,59.90%,30/30,"Burleigh",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,20572,40.10%,30/30,"Burleigh",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,55552,63.87%,34/34,"Cass",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,31418,36.13%,34/34,"Cass",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1442,74.99%,3/3,"Cavalier",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,481,25.01%,3/3,"Cavalier",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1800,74.47%,1/1,"Dickey",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,617,25.53%,1/1,"Dickey",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,926,79.21%,4/4,"Divide",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,243,20.79%,4/4,"Divide",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1638,74.83%,10/10,"Dunn",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,551,25.17%,10/10,"Dunn",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,848,71.02%,3/3,"Eddy",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,346,28.98%,3/3,"Eddy",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1131,59.75%,5/5,"Emmons",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,762,40.25%,5/5,"Emmons",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1237,73.46%,1/1,"Foster",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,447,26.54%,1/1,"Foster",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,741,76.95%,1/1,"Golden Valley",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,222,23.05%,1/1,"Golden Valley",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,19450,65.32%,20/20,"Grand Forks",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,10326,34.68%,20/20,"Grand Forks",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,922,71.14%,5/5,"Grant",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,374,28.86%,5/5,"Grant",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,950,75.40%,5/5,"Griggs",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,310,24.60%,5/5,"Griggs",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,942,74.00%,2/2,"Hettinger",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,331,26.00%,2/2,"Hettinger",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1000,72.20%,6/6,"Kidder",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,385,27.80%,6/6,"Kidder",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1538,73.87%,4/4,"LaMoure",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,544,26.13%,4/4,"LaMoure",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,739,72.81%,5/5,"Logan",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,276,27.19%,5/5,"Logan",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1869,69.53%,8/8,"McHenry",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,819,30.47%,8/8,"McHenry",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,944,69.11%,6/6,"McIntosh",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,422,30.89%,6/6,"McIntosh",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,3775,70.80%,11/11,"McKenzie",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,1557,29.20%,11/11,"McKenzie",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,3208,60.37%,6/6,"McLean",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,2106,39.63%,6/6,"McLean",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,2960,66.85%,14/14,"Mercer",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,1468,33.15%,14/14,"Mercer",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,9343,56.48%,17/17,"Morton",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,7198,43.52%,17/17,"Morton",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,2447,62.73%,6/6,"Mountrail",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,1454,37.27%,6/6,"Mountrail",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1347,78.77%,2/2,"Nelson",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,363,21.23%,2/2,"Nelson",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,667,62.87%,1/1,"Oliver",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,394,37.13%,1/1,"Oliver",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,2132,70.41%,6/6,"Pembina",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,896,29.59%,6/6,"Pembina",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1363,69.36%,9/9,"Pierce",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,602,30.64%,9/9,"Pierce",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,3367,65.47%,5/5,"Ramsey",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,1776,34.53%,5/5,"Ramsey",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1810,69.86%,1/1,"Ransom",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,781,30.14%,1/1,"Ransom",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,746,61.96%,5/5,"Renville",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,458,38.04%,5/5,"Renville",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,5694,70.99%,13/13,"Richland",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,2327,29.01%,13/13,"Richland",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,2542,67.18%,5/5,"Rolette",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,1242,32.82%,5/5,"Rolette",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1417,71.46%,2/2,"Sargent",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,566,28.54%,2/2,"Sargent",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,480,64.95%,1/1,"Sheridan",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,259,35.05%,1/1,"Sheridan",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,490,53.79%,3/3,"Sioux",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,421,46.21%,3/3,"Sioux",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,293,76.30%,3/3,"Slope",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,91,23.70%,3/3,"Slope",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,8949,60.62%,8/8,"Stark",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,5814,39.38%,8/8,"Stark",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,782,78.83%,5/5,"Steele",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,210,21.17%,5/5,"Steele",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,6600,68.64%,9/9,"Stutsman",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,3015,31.36%,9/9,"Stutsman",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,888,80.51%,3/3,"Towner",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,215,19.49%,3/3,"Towner",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,2924,73.30%,12/12,"Traill",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,1065,26.70%,12/12,"Traill",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,3055,69.26%,2/2,"Walsh",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,1356,30.74%,2/2,"Walsh",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,14660,52.69%,16/16,"Ward",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,13161,47.31%,16/16,"Ward",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,1435,64.32%,1/1,"Wells",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,796,35.68%,1/1,"Wells",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","No",1,7706,54.35%,24/24,"Williams",
"Related to prohibiting all political subdivisions from levying any tax on real property except for bonded indebtedness until paid","","","Yes",1,6472,45.65%,24/24,"Williams",
